Après son brillant retour en 1969 à Las Vegas, Elvis y retourna régulièrement entre 1970 et 1976 pour faire des série de représentation.	1
Je n'ai peut-être pas bien écouté, je n'en sais rien, mais ce genre, bien que je sois ouvert, ne me fait rien du tout. Autechre m'ennuie profondément.	0
Si vous aimez les white stripes, si vous aimez les stooges, si vous aimez kate bush dans ses délire vocaux, si vous êtes à la recherche de la sensation 2003, ce disque est pour vous ! Ce n'est pas seulement une ressucée d'un punk rock new-yorkais largement revisité de nos jours, ce disque est une véritable bombe. A écouter d'urgence !!!!	1
Ce CD est loin d'être un CD musical! Il s'agit en fait d'une biographie audio de Cher, sans chansons, mais avec des interviews de Cher. Si l'on est parfaitement bilingue anglais cela doit être intéressant. Les titres sont des titres de chanson de Cher, sans aucun rapport. Un conseil, Fan de Cher, abstiens-toi!	0
ah mais que de regrets.. je n'ose imaginer ces chansons pas si mal foutues mais chantées par Tarja bon sang !!!! quel désastre de l'avoir laissé partir. nouvelle chanteuse très moyenne, sans plus, ok-bof. enfin disons qu'elle s'en sort quand meme pas si mal meme si Marco chante de plus en plus... cd pas mauvais au final mais bon faut oublier et ne plus penser que c'est le meme groupe. snif	0
voici, 31 ans après sa sortie, un album qui sonne à sa vraie valeur ! Avec notamment un Entangled dégageant une ambiance magique et un squonk ayant plus de relief. Tous les morceaux semblent différents, et pourtant, rien n'a été modifié, il s'agit simplement d'une histoire de volume sur les différentes pistes des instruments. On se rend compte désormais que les guitares sur ripples et entangled sont beaucoup plus riches que ce qu'on entendait jusqu'à présent, et carrément la présence d'un xylophone sur ce dernier. Des basses et des rythmes de batteries font leur apparition par ci par là et c'est vraiment bien réalisé. Déjà que l'album en stéréo est une merveille, je vous laisse découvrir ce que ça donne en 5.1.	1
Jamais groupe n'a été autant surestimé et disque autant réévalué. Le Velvet Underground n'était rien d'autre qu'un groupe de musicos branchés pensant qu'il était facile de faire passer nos vessies pour des lanternes en proposant des sons de violons électriques inaudibles pendant plus de 10 minutes et en nous faisant croire que c'est génial...pire, on parle même d'oeuvre d'art dans certains milieux et en lisant les interviews de John Cale on se rend compte qu'encore à l'heure actuelle, ces types se prennent pour des créateurs d'avant-garde... Honnêtement, est-ce qu'il y a vraiment des gens qui aiment écouter ce disque et qui trouvent ce machin (à cocher au choix) subversif, urbain, bouleversant, maléfique etc... Bien sûr les goûts et les couleurs...Evidemment je mets 0 étoiles, mais il faut mettre au moins 1 étoile alors tant pis ! Le Velvet, c'est pas bon (surtout ce disque quand même) mais le pire, c'est que l'aura et la réputation du groupe est telle que l'on veut nous faire croire qu'il s'agit là de musique contemporaine américaine.	0
Un album excellent qui exprime bien le savoir-faire de Björk pour nous captiver et regroupe à la fois sa voix magnifique et ses talents de composition expérimentale.	1
Lisa Gerrard n'apparait nul part sur le cd, que j'ai acheté. Fan de Lisa Gerrard je me retrouve avec un disque de pop moyenne sans aucun intéret.	0
Rien de mieux que de réécouter un artiste avant d'avoir le plaisir d'assister à son prochain concert à Reims	1
RENAUD et NON le Renard, une lettre peut tout changé, mais Renaud, lui n'a pas changé, il est resté le même, un peu vieilli certes, mais y ' a toujours dans l'écriture de ces textes, toujours de la volonté, de la révolution envers cette société et ses dirigeants politiques ou médiatiques. Je pense que c'est l'un , voir le meilleur album de sa carrière. Un album à écouter, en boucle, Renaud est comme le beaujolais, toujours Nouveau. Le nouveau Renaud est arrivé, et pour longtemps.	1
Comment reprocher a un artiste aussi subversif que Manson de changer au fil de ses inspirations ? Album en effet different des autres, tres bon a mon gout. Plus Pop rock, melancollique a souhait...toujours puissant. Un petit gout de renouveau bienvenue..... A ecouter.....	1
Une façon de louer l'Eternel..... Ce best of d'un des plus grand artiste de la musique chrétienne, Don Moen, vous transportera par ses mélodies dans les lieux célestes.... Pour les amateurs d'onction dans la louange à notre Créateur l'Eternel des armées.	1
Et en l'occurrence, s'appelle Universal, qui distribue l'objet. Ils ont intérêt à en refourguer, de ce Cd, les Mars Volta, ou gare au carton rouge de la major. Et bien, après quelques écoutes, c'est pas gagné. Même s'il ne fait pas de doute que pour les Mars Volta, ce « Bedlam ... » est l'oeuvre de leur vie. Qui se cache derrière un concept n'importequoitesque mêlant prophéties, malédictions et démons. Le tout juste bon à inquiéter ceux qui croient encore au Père Noel. Faudra que les Mars Volta causent à leur dealer. Il leur a fourgué une came qui apparemment leur a foutu un pet au casque... Mais si l'enrobage prête à sourire, au niveau musique, c'est plus sérieux. Un son colossal met la hi-fi à rude épreuve. J'ai rarement entendu quelque chose présentant une telle dynamique et une telle puissance sonore. Dès les premiers accords du premier titre, une référence vient immédiatement à l'esprit : « Red », le chef d'oeuvre sombre et torturé de King Crimson. Et dès lors, obligatoirement, vont venir les termes qui fâchent : rock progressif. Car c'est souvent bien de cela qu'il s'agit. Ces morceaux interminables, pleins à la gueule de breaks, de changements de rythme, de progressions d'accords tarabiscotés, ... et d'auto complaisance. Remontent alors à la surface les remugles de ces affreux groupes de hard progressif américains de la fin des 70's : Boston, Kansas, Rush, Saga, ... ce genre d'horreurs. Que les Mars Volta, on l'espère pour eux, n'ont jamais dû écouter. N'empêche que ce qu'ils voulaient grandiose sonne grandiloquent et que ces grandes cavalcades épiques redondantes finissent par lasser. « Bedlam ... » est le genre de disque qui marque un tournant dans la carrière d'un groupe. A mon avis, celle des Mars Volta risque de partir en sucette. J'espère pour eux me tromper.	0
Je ne critique pas l'album, ce n'est moins bien ni meilleur que les autres Cabrel récents. Par contre, la version vinyle, est une honte pure et simple : le pressage est excentré, le disque voilé (déjà échangé deux fois). La distorsion sur le canal de gauche rend l'ensemble inaudible. C'est juste honteux.	0
"Paul Jackson, Bill Summers, Mike clark... Tout est dit dans ces trois noms. Si vous aimez les Headhunters avec H. Hancock ou sans, vous aimerez cet album! ""Evolution Revolution"" ca fait du bien a entendre des albums comme ca, surtout de nos jours ou l'on confond trop souvent groove et commerce... A Acheter d'urgence!!! Appuies sur le bouton jaune!!!"	1
Simple efficace. Doit faire partie de toute bonne discotheque.	1
A quand un chanteur et un producteur digne de ce nom en France. Ce disque est d'une fadeur terrible, le chant est étouffé, les guitares trop saturés et la batterie, on dirait un tambourin. Annoncé comme le leader de la scéne métal française, Pleymo m'a déçu pourtant et comme pour beaucoup de groupe français il ne manque pas grand chose (un chanteur et de l'argent pour une grosse production). Peut être pour la prochaine fois	0
la réponse est non. j'ai eu beau l'écouter régulièrement, lui donner sa chance une bonne trentaine de fois... mais je suis au regret de vous dire que cet album est décevant. voici tout de même un petit aperçu de ce qui vous attend si vous voulez acquérir ce 'ringleader' : 'life is pigsty', (le morceau le plus important de cet album aux dires de certains), fait penser musicalement à du massive attack (période blue lines), avec ses bruits de verres en guise de percussion et son synthé atmosphérique. voilà pour l'ambiance. la mélodie n'est malheureusement pas très inspirée. le single 'you've killed me' est lui aussi assez bancal, avec son côté putassier rentre dedans. 'in the future where all's well' lorgne du côté de l'album your arsenal avec ses guitares basiques sauf que le titre reste très indigent du point de vue mélodique. même remarque pour 'on the streets' où on atteint un summum de vacuité. 'at last I am born' fonctionne assez bien avec son intro et son atmosphère à la ennio morricone (celui-ci a d'ailleurs participé aux arrangements d'un autre morceau de l'album 'dear god'). là où le bât blesse en fait ici, c'est du côté de la production signé visconti. le tout sonne trop pompeux et surtout, les mélodies ne sont malheureusement pas lumineuses. on cherche à retrouver sur cet album le niveau d'une B-side de cd-single de 2004 comme l'excellente 'my life is a succession of people saying good bye'. en vain.	0
"Je vais être sévère mais ordinairement j'apprécie bien la musique de Comelade, ce qui fait que je peux faire la comparaison avec des albums plus anciens. Quel est le son nouveau ou l'idée originale que Pascal Comelade veut faire passer dans cet album ? On y retrouve les mêmes idées, les mêmes rythmes, les mêmes astuces que dans des albums comme ou . Ce ne sont pas les joliesses de ""Catalana de Jazz"" ou ""noia de porcellana"" qui emoustilleront les sens. Ce disque semble être fait pour les fans mais on est loin de la poésie qui pouvait se dégager de l'album . Qu'est-ce qui sauve cet album en partie ? le dernier morceau ""com un rossinyol amb mal de queixal"" avec lequel le compositeur retrouve une certaine grâce, un certain esprit d'enfance, sa marque de fabrique profonde. Enfin, sachant que Pascal Comelade est fort amateur d'art moderne et contemporain, je ne peux que trouver la couverture de cet album (Les Krims) fort laide et déplacée, peu en adéquation avec sa musique."	0
Où est la différence entre ce disque et un disque de Louise Attaque ? En fait, comme Louise Attaque n’a eu qu’une chanson, ce n’est peut être pas étonnant qu’ils aient fait exactement la même chanson encore... 14 fois !Ahhhhhhhhhhh... il faut les arrêter !	0
Donnez à une soprano, un orchestre et un premier violon de très haute voltige un programme qui leur va comme un gant, et voici le résultat! Tout est justesse et émotion, avec une bonne dose d'italianità. S. Piau allie fougue et raffinement, et c'est divin. Un indispensable pour tout amateur de musique baroque.	1
"quand ce disque est sorti, hervé picart, de ""best"", l'avait encensé. je l'avait donc acheté, me fiant au bon gout du critique. je l'ai immédiatement détesté. rien que des chansons pop d'une fadeur affigeante, avec un phil collins encore plus mièvre que d'habitude, c'est dire. pour écrire ce com. j'ai donc réécouté ""invisible touch"" et mon avis n'a pas changé. 1 seul morceau peut être sauvé de ce naufrage: ""brazilian"". pour le reste.... je me suis fait dire que l'album qui est sorti après était encore plus mauvais, je ne sais pas je ne l'ai jamais écouté, mais ça me parait difficile de faire pire que cette soupe insipide"	0
"La critique Monsieur Schlosser montre encore une fois le racisme de la ""jazz police"" envers la musique latine. Selon lui Kenny Barron aurai sacrifié à la mode. Comme si Kenny Barron aurait besoin de ça. Grand connaisseur de la musique latine, il avait dedié il y a beaucoup d'anées un disque indispensable à la musique brésilienne ""Sambao"" mais avec seulement des compositions originales. Ses anées avec Dizzy, grand maìtre et defensseur de la musique latine , auraient peût-être contribué. Mais il suffit de ecouter son ""Softly as in amorning sunrise"" de son disque ""Freefall"" en duo avec la violiniste Regina Carter pour savoir que Kenny Barron est un grand du latin jazz."	1
Le cd n'étant pas sorti, je ne peux pas dire ce qu'il vaut... mais j'étais à ce concert du 11 novembre de William Sheller... En quelques mots : FORMIDABLE... LE concert du siècle !!! quelques 46 chansons... presque 4h de musique... 6 bis... et nous sommes resté debout 10 à ovassionner l'artiste tellement le concert fu génial et le moment magique ! Dans ce cd vous trouverez uniquement les titres manquant à Olympiade (2CD)... Sheller, un grand moment de musique !	1
"pour moi le meilleur de Johnny avec le précédent ""Rivière ouvre ton lit"". tout y est, la voix, les musiciens, les textes, la sincérité, une grande partie de ce que le Johnny d'aujourd'hui a perdu. Flagrant délit n'a pas vieilli et dans l'oeuvre de Johnny ce disque reste et restera un must. Bravo à MicKy Jones et tommy Brown, ces deux compères ont beaucoup apporté à Johnny. (Palais des sports 1969 par exemple)"	1
Un Cd de qualité à un prix très correct, le seul hic c'est le temps de réception (20 jours) c'est un peu long, mais le produit est superbe.	1
"Un Prince vieux, usé, fatigué... Parti à la pêche des sons du R'n'B ""moderne"", tout est attendu et surfait. Le seul morceau intéressant est le duo avec Tamar ""Beautiful, Loved And Blessed"". Pour du groove, étonnant, neuf et personnel, allez plutôt chercher du côté d'Angelo, Il est ce que Prince a été, voudrait encore être mais ne sera plus : exceptionnel."	0
"En 1983 l'amerique officielle boude Joan Baez qui pourtant triomphe en Europe,illuminant Paris lors d'un gigantesque concert à la Concorde.Elle sort aussi ce superbe live,jumeau d'un autre excellent disque sorti 2 ans auparavant et également enregistré en Europe.Celui ci est supérieur.Les climats sont plus variés,les accompagnements sobres mettent pleinement en valeur la voix critalline et argentée,souple et veloutée.""farewell angelina"" trouve un second soffle,""hard rain""est plus poignant que dans l'original de 66,et elle y imite Dylan de maniere hilarante.Parmi les petits joyaux j'adore""love inside"",bien meilleur que la version de Sreisand.Terminons avec l'hymne ""sacco et vanzetti"" avant un époustouflant spiritual ""land of thousand dansers"" qui met le public en transe.Un disque exemplaire de la Madonne ,qui restitue pleinement l'ambiance des ses meilleurs concerts."	1
Je suis fan de HIM depuis le début et j'aime chacun de leurs albums mais je suis déçu par dark light. Je crois bien qu'il s'agit là de leur premier faux pas. Cet album cloche, l'inspiration n'est pas au rendez-vous et HIM semble avoir perdu de sa superbe, ou tout simplement de son talent.	0
Aprés les deux derniers albums studio en anglais de céline , je comptais beaucoup sur cet album pour retrouver la chanteuse que j'apprécie enfin dépouillée de sa robe trés commercial . Hélas , dans ce disque l'originalité joue l'arlésienne avec talent . Un désenchantement me prends à l'écoute de cet album , textes sans aucune recherche , mélodies répétitives et duos improbables avec des auteurs sans voix ni plume . Même Goldman que j'adore me décoit ici . Au final deux-trois chansons qui se tiennent , des clones de chansons de Goldman et d'autres dignes des albums des academyciens . Bref que reste-t-il de notre Céline ? Il vaut mieux réecouter les deux albums précédents en français qu'écouter cette mascarade .	0
Nous connaissions Sandrine actrice moyenne de films moyens, nous la retrouvons une fois de plus chanteuse affligeante ; elle l'avoue elle-même en faisant constamment référence à 2 autres désastres de la chanson (sic!)Carla et Vanessa. Qui l'aurait éditée si elle n'était pas connue ? Déprimant.	0
Oh OUI !! LA BELLE éPOQUE, LE MAGICIEN SORT LA GROSSE CAISSE POUR NOUS FAIRE BOUGER ET DANSER, MEME MICHAEL JACKSON POSE SA VOIX SUR CE PETIT BIJOU DE FUNK ET QUE DIRE DU MORCEAU QUI FILE STEVIE WONDER A ''Q''. UNE PRODUCTION DE GéNIE- LA PATTE QUINCY JONES QUOI!!.	1
"Cet album n'a que deux seuls mérites: a. Dio est un extraordinaire chanteur et il s'en donne à coeur joie dans tout l'album. A croire qu'il a été ""écrit"" pour qu'il nous émerveille de ses vocalises. b. Que 30 ans (!) plus tard, il ne reste plus que Dio. La formule magique Dio/Iommi/Butler qui, sous le nom de Black Sabbath, nous avaient pondu deux disques absolument majestueux (et indispensables à toute cd-thèque qui se respecte), à savoir ""Heaven and Hell"" (oui, cela ne s'invente pas) et ""Mob Rules"", et bien cette magie n'opère plus. Dio a beau essayer de sauver l'ouvrage, il se retrouve bien seul. Certes, parfois, comme un écho d'un flamboyant passé, on se prend à espérer retrouver ce que ce trio avait produit, comme par exemple dans Bible Black. Mais le reste, c'est d'un ennuyeux pas possible: Dio, ok; Musique = c'est toujours la même chose; électrocardiogramme pratiquement plat. Mais où est donc passé la rythmique endiablée de ""Neon Knights"", ""Heaven and Hell"", ""Turn up the night"", ""Voodoo"", ""The Mob rules""? De tout cela il ne reste rien. C'est sans doute ma faute d'avoir voulu croire à une résurrection de ce trio. Dommage."	0
"1976, les années 70, l'âge d'or de la musique Kraut Rock qui va progressivement se muer en musique électronique de moins en moins planante et de plus en plus cérébrale. Manuel Göttsching, est un génial musicien de musique électronique et expérimentale, co-fondateur avec Klaus Schulze et Hartmut Enke du groupe Ash Ra Tempel. Dans un registre beaucoup plus enlevé et enthousiaste que son compatriote Klaus Schulze, il nous délivre un petit bijou à l'ambiance si particulière et poétique. ""Sunrain"" qui est à la fois aérien et enthousiasmant montre bien que la musique électronique n'est pas qu'un trip pour mélomanes sous prozac."	1
aprés une intense créativité dans les 70, lynott et sa bande nous propose CHINATOWN, un album trés inégal... cet album est décevant, on a à faire à du hard (fm) sans saveur, des refrains bateau, le feeling s'en est allé, cet album est trés mal produit, mais bon c'est surtout l'inspiration qui n'est pas au rendez-vous. les titres (chinatown),(didn't I) et (genocide) sauvent cet album, les titres (sugar blues) et (killer on the loose) sont sympathiques mais pas transcendants. mais le reste est plus que dispensable. heureusement la bande se reprend avec renegade et thunder and lightning (qui sont trés différents de ce qu'ils ont fait dans les 70 mais c'est de qualité). J'ai modifié un peu mon commentaire vu les réactions succités, je n'ai en aucun cas voulu démonté chinatown et encore moins thin lizzy qui est un de mes groupes favoris. j'ai juste donné mon avis, il est peut-être minoritaire mais c'est mon avis, j'ai été déçu par cet album, c'est tout. J'ai malgré tout réécouté l'album et j'ai peut-être été trop vite à chroniquer chinatown.J'ai fait quelques changements (positifs). Mais désolé mon avis général ne change pas, cet album est moyen pour moi (2,5/5).Pour ceux qui ne connaissent pas, je conseille de commencer par un autre album de thin lizzy.	0
"Chimène Badi a une belle voix, c'est indéniable...de toutes façons, elle pouvait difficilement faire pire que les Whatfor, même en se forçant! Mais je le concède, sa voix est très jolie...néanmoins je ne mets pas plus de 2 étoiles car les textes et les musiques manquent de profondeur, et puis surtout l'interprétation laisse à désirer: encore une chanteuse ""à voix"", qui chante comme les autres, finalement! A quand des chanteuses à tripes???"	0
C'est toute la beauté du jazz, toute la multitude de cette musique que Coltrane exprime sur cet album. C'est magique, c'est un disque incontournable du grand maître.	1
"Difficile album pour les Pixies car il suivait l'incroyable Doolittle.C'est forcément moins bon,le groupe essaie de faire quelque chose de plus ""facile"",et perd un peu de sa folie sur ce disque.Mais c'est quand même nettement au-dessus de toute la production pop actuelle,et n'importe quel groupe d'aujourd'hui n'arrivera jamais à tailler une chanson de l'envergure de ""Velouria"" ou d'""Allison"".A avoir quand même donc."	1
Jill Scott nous offre un très bon album de soul qui n'est pas sans rappeler Erykah Badu,et même Mary J. Blige par moments.Malgré quelques titres un peu hésitants,nous attendons impatiemment Jill Scott vol.2.	1
J'Aime Paris au Mois de Mai demeure l'une de mes chansons préférées d'Aznavour (les arrangements récents, plus jazzy, l'ont encore embellie). La Mamma est un sommet d'émotions. Charles Aznavour chante l'amour comme nul autre (Sur ma Vie, Plus Bleu, Vivre avec Toi), certains titres de cet album de 1963-1964 ont des sonorités plus rythmées (Sylvie, Et Pourtant, Ne Dis rien). Sur ma vie, Je t'ai fait le serment, Que ce lien tiendrait, Jusqu'à la fin des temps, Ainsi nous vivions, Ivres de passion, Et mon coeur voulait t'offrir mon nom, Près des orgues qui chantaient, Face à Dieu qui priait, Heureux, je t'attendais...	1
"Un bon disque mais certainement pas un chef-d'oeuvre... Comparé hativement aux Stooges, au Velvet Underground ou à Television, ce groupe n'en a certainement pas la hargne et l'inventivité. Si vous cherchez un successeur aux Stooges, allez plutot voir du coté de ""At the Drive-In"". NB: The Strokes valent plus que la misérable étoile que je leur ai donné, mais c'était pour faire baisser leur moyenne trop élevée ;)"	0
Cela me fait de la peine de le dire, mais le génie de Kate Bush est cruellement absent de cet album. Les mélodies sont plates et sa voix est noyée dans des arrangements conventionnels. On ressent un manque d'énergie du début à la fin. C'est bien dommage.	0
Ecoutez ALIVE, et vous vous rendrez compte du monument devant lequel vous vous trouvez. Aucun autre enregistrement en public ne fait cet effet. Tout est la, un public présent mais pas trop, des compos super boostés par rapport à leur version originales, des musiciens au sommet de leur art, pas de bla-bla inutile, de la bonne musique, et c'est bien ce qui est demandé à un album enregistré en public, ce que la plupart des artistes ont maintenant oublié. C'est album est idéal pour découvrir ce groupe trop méconnu, voire dénigré, en france. En l'écoutant, vous vous apercevrez de façon indéniable de l'influence qu'a eu KISS dans le hard rock, car ne l'oublions pas, cet album date de 1975.....	1
Céline commence t-elle a lasser son public a grand renfort de mièvreries ?	0
"Tant mieux pour eux s'ils ont connu un succès mondial (pas étonnant dans ce monde où la vulgarité est reine), mais pour ma part je trouve leur musique absolument épouvantable. Quels attentats sonores que ces concerts de guitares qu'ils grattent comme des malades, à tel point qu'on se demande combien de fois ils ont dû faire péter les cordes... Je ne qualifierai pas ça de daube, la daube c'est de la musique plate, sans aspérités, un amas de notes qu'on dirait jetées au hasard, et je ne les accuse aucunement de platitude, juste de produire un ensemble de sons désagréables, une cacophonie absolument inécoutable à un point tel qu'à choisir je préfèrerais encore écouter Carla Bruni qui, elle, fait de la daube mais reposante, peut toujours être utile un soir d'insomnie. Messieurs, écoutez donc Nicolas Peyrac dans ""So far away"", vous verrez comment on joue de la guitare en caressant son instrument et non en le martyrisant, et comment on produit ainsi des sons harmonieux."	0
Le son 'original' des Louise n'a malheureusement pas évolué. Le violon fait grincer les dents, les arrangements sont d'un monotone (tout comme les mélodies, d'ailleurs) et le chant est lassant. L'heure est peut-être venue de ranger les instruments et postuler pour des jobs au Monoprix du coin. Un fan déçu.	0
"Comme beaucoup, j'ai adoré Fever To Tell, avec ce son qui sonne très punk rock des années folles. Malheureusement ici, les Yeah Yeah Yeahs commencent par deux morceaux tout ce qui a de plus basiques et pas très rock'n'roll, ça sonne creux et on reste totalement déçu, voire même surpris par la pauvreté de ces deux morceaux, tant les YYY nous avaient proposez un son propre à eux avec leur premier album. Avec Fancy, les Yeah Yeah Yeahs relèvent un peu le niveau et se réveillent enfin, et Karen O, la chanteuse, nous sort des cris à la Queenadreena. Too dark, so good. Phenomena et Honeybear sont ensuite plus joyeux et assez sympatoches et restent Yeah Yeah Yeahs dans le style, même si les riffs et la batterie sont beaucoup moins aggressifs. Cheated Hearts et Dudley sont ensuite des titres assez moyens qui sont moins biens que les titres moyens du premier album, même si ça s'écoute, ça manque de quelquechose, de hargne peut-être. Mysteries se vénère un peu et on sent un relant de hargne qui nous avait frappé sur le premier album mais là encore, c'est mou et c'est banal. The Sweets est le morceau acoustic de l'album mais là, ils auraient pu s'abstenir tant on ""s'embête"" depuis le début. Je n'ai rien contre les morceaux calmes, au contraire, mais là, celui-ci est très moyen et ralentit encore plus l'album. Warrior prolonge cet ennui jusqu'à la 2ème minute lorsque Karen O pousse un peu la voix, et nous réveille pour nous laisser écouter un Turn Into qui sonne très actuel et pâle à côté du premier opus. Finalement, cet album ne sonne plus punk rock des années 70 et à mon grand regret, sonne plutôt rock actuel, pop-rock je dirais même, et du coup, il est assez banal et aucun titre ne m'a vraiment accroché. Tiens, jvais me réécouter le premier album."	0
"Incontestablement l'Album de Marilyn Manson avec un grand A. Tout y est excellent, vous ne sauterez aucune chanson. Le fond musical irreprochable cotoie des paroles qui font une critique severe et incisive de la societé mais avec, contrairement aux critiques qui lui sont adressees, des paroles tres profondes. L'agencement des chansons est parfait, et on ne ressent a aucun moment une frustration a la fin d'un morceau car ils s'enchainent tres naturellement. C'est un album certes plus glam qu'Antichrist Superstar ou Holy Wood, mais Marilyn Manson s'exprime tellement bien dans ce style... Un album a écouter si vous voulez decouvrir Marilyn Manson...et à preferer de loin au commercial ""The golden age of grotesque"""	1
Je me suis laissé tenté par une soi-disant version SACD HYBRID (qui passe sur tout lecteur CD - mais dont on ne constate la valeur que sur le matériel approprié) parce que je fus agréablement surpris par les rééditions SACD HYBRID de Dylan (même sur un lecteur normal, l'effet est superbe et saute aux oreilles). Mais cette réédition CD japonaise de 2002 utilise DSD (Direct Stream Digital) qui est soi-disant le même procédé de conversion que SACD (Super Audio CD). Et bien au niveau du son c'est une grosse déception, relativement à l'effet attendu. J'avais ce superbe album en K7 auparavant, et le son était dix fois meilleur, c'est vous dire. Peut-être que la version remastérisée de 2007 est meilleure (et deux fois plus chère, aussi), je n'en sais rien. En tout cas je déconseille celle-ci. On aimerait aussi que les commentateurs s'attardent sur ce genre de considération pour aider les futurs acheteurs dans leur choix. Je connais l'histoire de l'album, merci. Inutile de répéter ce que les magazines nous disent déjà.	0
"Je pense que peu de gens peuvent apprécier ce Cd car cette musique ne ressemble à rien de ce qui se fait en europe ou aux usa. C'est une autre culture musicale qui a ""pondu"" ce disque et les oreilles d'européens qui cherchent à trouver un repere dedans, c'est pour eux assez difficile. Mais cela se comprend. Certains vont l'adorer comme moi, d'autres ne vont rien y trouver d'interressant. En tout cas je pense que ce Cd ne passera pas inapercu."	1
Le premier extrait de cet album intitulé Chimène donne le ton. C'est le retour de la jeanne mas que l'on aime tant avec sa vois envoutante et des arrangements à la hauteur de son talent. Réalisé avec Piero Calabrese, le complice de ses débuts, cet album aux couleurs de l'été, devrait marquer le retour en force sur le devant de la scène de la star des années 80.	1
"Dès le premier titre , on est charmé par une voix veloutée et des arrangements à l'ancienne ; violons en nappe, guitare jazzy... Mais passée cette surprise agréable, on déchante pendant que Melody chante. On finit carrément par s'ennuyer. Le titre 2, bien que plein de bonnes intentions, ne rivalise pas avec ""Girls from Ipanama"". Le titre 3 ""Who will comfort me"" pâle copie de ""Fever"" manque vraiment d'originalité, et là Melody surfe limite avec le plagiat de mélodie. Bref, on s'ennuie ce qui n'enlève pas la qualité de la voix pas non plus extraordinaire (loin de la voix de canard de Duffy) mais ça ne suffit pas : la note tenue en fin de titre 5 est vraiment limite amateur. On sent peut-être un peu trop les ficelles ""New Orleans"" cuivre, trompette avec sourdine, parfois à la Count Basie, pour faire genre. Ca sent vraiment le formatage à plein nez vu la courte durée de certains titres qui auraient pu être développés (Exemple avec le titre 4). Le titre 6 , plein de nostalgie, très bien réalisé, avec de jolis sons de violons, de cymbales, nous redonne espoir mais ne suffit pas à sauver l'album. Melody aurait pu nous épargner le titre ""Les étoiles"" où elle chante en français. On lui est reconnaissant mais cela frise le ridicule au niveau de la prononciation à la Birkin : heureusement ou malheureusement, il n'y a pas beaucoup de paroles mais beaucoup de jaccassements. En résumé, c'est correct mais on s'ennuye. De loin je préfère les 2 premiers albums de Diana Krall (Moins excellente dans ses derniers albums) Ce type de production montre que tout le monde veut surfer sur la vague ""Old School"" et nous la recycler ; mais à part Amy Winehouse qui, dans une production impéccable se détache du lot, il manque ici la magie qu'on ne peut expliquer. Alors autant écouter les originaux..."	0
"Dans cet album live, Jay Z confirme son statut de grand rappeur from Brooklyn. Il enchaîne les tubes, fait participer son public et son ""flow"" est toujours aussi cool, même lorsqu'il s'attaque à Nas et Mobb Deep dans ""Takeover"". La participation des Roots apporte une petite touche ""nu-soul"" notamment sur ""Song cry"" et ""H.O.V.A"". Mais alors quand ""Queen Mary"" J. Blige vient en featuring sur ""Can't knock the hustle"" et qu'elle enchaîne sur ""Family affair""...c'est le bonheur !!! Un des rares albums que j'écoute en boucle..."	1
Une première écoute presque agréable .... mais, c'est plat et mou dans l'interprétation, dommage car Pink Floyd est une source incroyable d'imagination ... là, rien. Je regrette.C'est sans doute une bonne écoute pour les personnes qui ne connaissent pas ce groupe.	0
"Ce programme évoque la célébration d'une nuit de Noël au XVIII° Siècle. Organisés selon le cadre liturgique, les chants polyphoniques à quatre parties de la ""Misas pro tempore Nativitatis Domini"" de Sébastien de Brossard sont inspirés des mélodies traditionnellement associées à la circonstance (« Laissez paistre vos bêtes », « Où s'en vont ces gais bergers », « A minuit fut fait un réveil »...) et alternent avec des Noëls pour orgue solo composés par les spécialistes du genre (Lebègue, Dandrieu, Daquin, Balbastre). Capté en juillet et septembre 1995 en l'Abbaye de Saint-Michel-en-Thiérache, cet enregistrement fut la première réalisation discographique du Parlement de musique fondé par Martin Gester cinq années auparavant. Ce dernier assure ici la direction vocale du groupe et tient les parties solistes du clavier. Et cela avec sensibilité, virtuosité, invention (la superbe improvisation liminaire sur les anches des grands-jeux !) et une réjouissante faconde qui savent nous attendrir avec ces relances de cornets en écho et ces pépiements de larigot. On ne se lasse pas de cette sortie enthousiaste sur les variations « Votre bonté grand Dieu », qui emplit le coeur d'une joie émerveillée ! Les luxuriantes sonorités de l'instrument thiérachois sont les plus rustiques qu'on puisse souhaiter pour illustrer ces vignettes de crèche immémorialement émanées de nos terroirs."	1
Comme toutes les BOF de Michel Honner, c'est très beau, et on se retrouve très vite dans les scènes du film... A posséder si on a aimé le film.	1
"Alors vraiment j'ai rarement entendu une chanson plus ridicule que cette ""nolwenn ohwo""! La mélodie est incompréhensible, il y a trop de parties, le texte est naze et alors tout cela ne tient pas debout. Le reste du Disque est à l'avenant, lourd gras , boursouflé, et pour tout dire sans aucun intêret. En résumé, très Mauvais."	0
"J'ai pas écouté ""ça"", encore moins je ne l'ai acheté... donc qu'est ce que je viens faire là ? Ben juste dire à ""benjaminlabarthepiol"" qu'on n'a pas le droit de mettre dans le même paragraphe Rage Against The Machine et ça là. Comme on n'a pas le droit de comparer mozart à andré rieu, ou encore l'autre blaireau qui avait gagné la nouvelle ya 2 ou 3 ans à kurt cobain comme ça avait été fait. La liberté c'est bien, mais faut pas en faire n'importe quoi, quand même. Merci."	0
